open,high,low,close
4718.214,4718.214,4717.652,4717.652
4717.639,4717.639,4717.091,4717.091
4717.078,4717.078,4716.433,4716.433
4716.423,4716.423,4715.835,4715.835
4715.824,4715.824,4715.309,4715.309
4715.654,4715.654,4715.139,4715.139
4715.131,4715.131,4714.541,4714.541
4714.539,4714.539,4714.035,4714.035
4714.033,4714.033,4713.396,4713.396
4713.384,4715.355,4713.071,4715.158
4715.143,4715.143,4714.576,4714.576
4714.566,4714.566,4713.955,4713.955
4713.949,4713.949,4713.342,4713.342
4713.329,4724.667,4712.955,4724.545
4724.544,4724.544,4724.034,4724.034
4724.033,4724.033,4723.435,4723.435
4723.427,4732.642,4723.043,4732.498
4732.483,4732.483,4731.946,4731.946
4731.944,4731.944,4731.345,4731.345
4731.333,4731.333,4730.924,4730.924
4730.912,4730.912,4730.287,4730.287
4730.283,4730.283,4729.657,4729.657
4729.648,4729.648,4729.106,4729.106
4729.086,4735.363,4728.587,4735.232
4735.216,4735.216,4734.701,4734.701
4734.698,4734.698,4734.161,4734.161
4734.161,4736.767,4734.052,4736.358
4736.349,4736.349,4735.803,4735.803
4735.779,4735.779,4735.182,4735.182
4735.181,4735.181,4734.591,4734.591
4734.587,4734.587,4734.029,4734.029
4734.029,4734.029,4733.481,4733.481
4733.479,4733.479,4732.879,4732.879
4732.87,4732.87,4732.29,4732.29
4732.284,4732.284,4731.725,4731.725
4731.724,4731.724,4731.159,4731.159
4731.145,4731.145,4730.578,4730.578
4730.575,4730.575,4730.02,4730.02
4730.009,4730.324,4729.848,4729.848
4729.843,4729.843,4729.309,4729.309
4729.298,4729.298,4728.69,4728.69
4728.686,4728.686,4728.131,4728.131
4728.116,4728.116,4727.647,4727.647
4727.644,4728.036,4727.569,4727.583
4727.58,4727.58,4727.008,4727.008
4727.006,4727.006,4726.48,4726.48
4726.476,4728.846,4725.978,4728.817
4728.805,4728.805,4728.335,4728.335
4728.314,4729.737,4728.312,4729.074
4729.063,4729.063,4728.42,4728.42
4728.398,4728.398,4727.843,4727.843
4727.839,4727.839,4727.293,4727.293
4727.286,4730.467,4726.83,4730.372
4730.361,4730.361,4729.838,4729.838
4729.816,4729.816,4729.285,4729.285
4729.266,4729.266,4728.61,4728.61
4728.599,4736.974,4728.42,4736.922
4736.907,4739.174,4736.803,4738.677
4738.672,4738.672,4738.134,4738.134
4738.13,4738.13,4737.501,4737.501
4737.486,4737.486,4736.866,4736.866
4736.864,4736.864,4736.292,4736.292
4736.288,4736.288,4735.711,4735.711
4735.711,4735.711,4735.222,4735.222
4735.213,4735.213,4734.705,4734.705
4734.688,4734.688,4734.08,4734.08
4734.066,4734.066,4733.529,4733.529
4733.528,4733.528,4732.953,4732.953
4732.934,4732.934,4732.38,4732.38
4732.356,4732.356,4731.766,4731.766
4731.765,4731.765,4731.155,4731.155
4731.151,4731.151,4730.658,4730.658
4730.645,4730.645,4729.997,4729.997
4729.996,4729.996,4729.519,4729.519
4729.513,4729.513,4728.915,4728.915
4728.914,4728.914,4728.393,4728.393
4728.392,4728.392,4727.753,4727.753
4727.736,4727.736,4727.138,4727.138
4727.128,4727.128,4726.482,4726.482
4726.478,4726.478,4725.962,4725.962
4725.962,4725.962,4725.382,4725.382
4725.375,4725.375,4724.789,4724.789
4724.777,4737.131,4724.751,4736.962
4736.942,4736.942,4736.395,4736.395
4736.383,4736.383,4735.835,4735.835
4735.826,4735.826,4735.275,4735.275
4735.273,4735.273,4734.745,4734.745
4734.742,4734.742,4734.156,4734.156
4734.147,4734.147,4733.609,4733.609
4733.589,4733.589,4733.052,4733.052
4733.041,4733.041,4732.521,4732.521
4732.508,4732.508,4732,4732
4731.995,4731.995,4731.454,4731.454
4731.448,4735.864,4731.079,4735.711
4735.706,4735.706,4735.209,4735.209
4735.203,4735.203,4734.66,4734.66
4734.644,4734.644,4734.019,4734.019
4734.018,4734.018,4733.51,4733.51
4733.484,4733.484,4733.02,4733.02
4733.001,4733.001,4732.429,4732.429
4732.411,4733.562,4732.218,4733.24
4733.227,4733.227,4732.689,4732.689
4732.674,4732.674,4732.082,4732.082
4732.054,4732.054,4731.472,4731.472
4731.461,4731.461,4730.897,4730.897
4730.895,4730.895,4730.252,4730.252
4730.244,4730.244,4729.727,4729.727
4729.709,4729.709,4729.105,4729.105
4729.094,4729.094,4728.579,4728.579
4728.568,4728.568,4728.028,4728.028
4728.019,4728.019,4727.45,4727.45
4727.448,4727.448,4726.979,4726.979
4726.974,4726.974,4726.408,4726.408
4726.403,4726.403,4725.804,4725.804
4725.792,4725.792,4725.25,4725.25
4725.249,4725.249,4724.658,4724.658
4724.644,4724.644,4724.081,4724.081
4724.07,4724.07,4723.51,4723.51
4723.503,4723.503,4722.881,4722.881
4722.877,4724.789,4722.415,4724.688
4724.679,4724.679,4724.159,4724.159
4724.145,4727.576,4724.005,4727.161
4727.151,4731.592,4726.57,4731.542
4731.526,4735.007,4731.326,4734.638
4734.616,4734.616,4734.166,4734.166
4734.152,4734.152,4733.678,4733.678
4733.655,4733.655,4733.143,4733.143
4733.139,4733.139,4732.542,4732.542
4732.525,4732.525,4731.917,4731.917
4731.907,4731.907,4731.342,4731.342
4731.337,4731.337,4730.804,4730.804
4730.789,4730.789,4730.173,4730.173
4730.162,4738.349,4730.162,4737.767
4737.762,4737.762,4737.124,4737.124
4737.123,4737.123,4736.64,4736.64
4736.63,4736.63,4736.068,4736.068
4736.062,4736.062,4735.546,4735.546
4735.524,4735.524,4734.964,4734.964
4734.961,4734.961,4734.496,4734.496
4734.492,4734.492,4733.966,4733.966
4733.947,4733.947,4733.301,4733.301
4733.29,4733.29,4732.717,4732.717
4732.713,4732.713,4732.118,4732.118
4732.107,4732.107,4731.586,4731.586
4731.584,4731.584,4731.004,4731.004
4730.992,4730.992,4730.45,4730.45
4730.443,4730.443,4729.782,4729.782
4729.764,4737.866,4729.586,4737.455
4737.45,4737.45,4736.856,4736.856
4736.855,4743.193,4736.505,4743.059
4743.043,4743.043,4742.472,4742.472
4742.471,4742.471,4741.969,4741.969
4741.958,4741.958,4741.358,4741.358
4741.346,4741.346,4740.754,4740.754
4740.753,4740.753,4740.217,4740.217
4740.212,4740.212,4739.704,4739.704
4739.695,4739.695,4739.138,4739.138
4739.127,4739.127,4738.491,4738.491
4738.475,4738.475,4737.879,4737.879
4737.865,4737.865,4737.351,4737.351
4737.342,4741.42,4736.98,4741.189
4741.168,4741.168,4740.69,4740.69
4740.687,4740.687,4740.088,4740.088
4740.079,4740.079,4739.441,4739.441
4739.441,4739.441,4738.757,4738.757
4738.756,4738.756,4738.189,4738.189
4738.188,4738.188,4737.603,4737.603
4737.602,4737.602,4737.051,4737.051
4737.04,4737.04,4736.51,4736.51
4736.51,4736.51,4735.839,4735.839
4735.822,4735.822,4735.33,4735.33
4735.328,4735.328,4734.826,4734.826
4734.825,4742.974,4734.815,4742.472
4742.454,4744.62,4741.949,4744.615
4744.61,4744.61,4744.017,4744.017
4744.01,4744.01,4743.446,4743.446
4743.438,4744.339,4743.334,4743.847
4743.845,4743.845,4743.352,4743.352
4743.334,4743.334,4742.762,4742.762
4742.747,4742.747,4742.369,4742.369
4742.36,4742.36,4741.895,4741.895
4741.876,4741.876,4741.333,4741.333
4741.327,4741.327,4740.73,4740.73
4740.723,4750.614,4740.522,4750.173
4750.155,4750.155,4749.622,4749.622
4749.611,4749.611,4748.929,4748.929
4748.914,4748.914,4748.359,4748.359
4748.346,4748.489,4748.102,4748.115
4748.109,4748.109,4747.574,4747.574
4747.569,4747.569,4746.968,4746.968
4746.942,4746.942,4746.386,4746.386
4746.384,4746.384,4745.861,4745.861
4745.85,4745.85,4745.32,4745.32
4745.314,4745.314,4744.672,4744.672
4744.665,4744.665,4744.109,4744.109
4744.095,4744.095,4743.58,4743.58
4743.566,4744.137,4743.454,4743.736
4743.73,4747.544,4743.192,4747.44
4747.435,4747.435,4746.918,4746.918
4746.904,4746.904,4746.378,4746.378
4746.37,4746.37,4745.864,4745.864
4745.856,4745.856,4745.246,4745.246
4745.237,4745.237,4744.724,4744.724
4744.706,4744.706,4744.245,4744.245
4744.241,4744.241,4743.61,4743.61
4743.593,4743.593,4743.019,4743.019
4743.009,4743.009,4742.465,4742.465
4742.448,4742.448,4741.899,4741.899
4741.882,4741.882,4741.315,4741.315
4741.288,4741.288,4740.661,4740.661
4740.656,4740.656,4740.092,4740.092
4740.079,4740.079,4739.52,4739.52
4739.519,4739.519,4738.922,4738.922
4738.919,4738.919,4738.39,4738.39
4738.388,4738.388,4737.83,4737.83
4737.807,4744.233,4737.459,4743.962
4743.961,4743.961,4743.422,4743.422
4743.418,4743.418,4742.84,4742.84
4742.84,4742.84,4742.224,4742.224
4742.212,4742.212,4741.626,4741.626
4741.595,4741.595,4741.034,4741.034
4741.025,4741.025,4740.424,4740.424
4740.412,4740.412,4739.871,4739.871
4739.856,4739.856,4739.24,4739.24
4739.234,4739.234,4738.745,4738.745
4738.732,4738.732,4738.249,4738.249
4738.243,4738.243,4737.807,4737.807
4737.796,4737.796,4737.287,4737.287
4737.282,4737.282,4736.686,4736.686
4736.679,4736.679,4736.156,4736.156
4736.141,4736.141,4735.565,4735.565
4735.548,4735.548,4734.929,4734.929
4734.921,4734.921,4734.393,4734.393
4734.386,4734.386,4733.859,4733.859
4733.854,4733.854,4733.238,4733.238
4733.222,4733.222,4732.622,4732.622
4732.61,4732.61,4732.035,4732.035
4732.015,4732.015,4731.399,4731.399
4731.385,4731.385,4730.817,4730.817
4730.814,4730.814,4730.174,4730.174
4730.165,4730.165,4729.546,4729.546
4729.545,4734.69,4729.462,4734.302
4734.289,4734.289,4733.848,4733.848
4733.845,4735.157,4733.541,4734.885
4734.879,4734.879,4734.337,4734.337
4734.323,4734.323,4733.697,4733.697
4733.69,4733.69,4733.136,4733.136
4733.114,4733.114,4732.572,4732.572
4732.562,4732.562,4732.052,4732.052
4732.044,4732.044,4731.428,4731.428
4731.418,4731.418,4730.814,4730.814
4730.802,4730.802,4730.243,4730.243
4730.241,4730.241,4729.703,4729.703
4729.681,4729.681,4729.126,4729.126
4729.115,4729.115,4728.502,4728.502
4728.491,4728.491,4727.968,4727.968
4727.963,4727.963,4727.354,4727.354
4727.337,4729.217,4726.856,4729.083
4729.07,4729.07,4728.453,4728.453
4728.448,4728.448,4727.86,4727.86
4727.86,4727.86,4727.241,4727.241
4727.225,4727.225,4726.67,4726.67
4726.655,4741.429,4726.401,4741.35
4741.347,4741.347,4740.754,4740.754
4740.748,4740.748,4740.206,4740.206
4740.193,4740.193,4739.719,4739.719
4739.713,4739.713,4739.206,4739.206
4739.201,4739.201,4738.643,4738.643
4738.64,4738.64,4738.114,4738.114
4738.106,4738.106,4737.548,4737.548
4737.537,4737.537,4736.948,4736.948
4736.937,4736.937,4736.337,4736.337
4736.323,4736.323,4735.816,4735.816
4735.803,4735.803,4735.258,4735.258
4735.253,4735.253,4734.667,4734.667
4734.662,4734.662,4734.157,4734.157
4734.144,4734.144,4733.686,4733.686
4733.678,4733.678,4733.18,4733.18
4733.165,4733.165,4732.606,4732.606
4732.597,4732.597,4732.047,4732.047
4732.041,4732.041,4731.516,4731.516
4731.51,4731.51,4730.886,4730.886
4730.881,4730.881,4730.294,4730.294
4730.283,4730.283,4729.655,4729.655
4729.65,4729.65,4729.116,4729.116
4729.109,4729.109,4728.509,4728.509
4728.508,4728.508,4727.792,4727.792
4727.783,4740.218,4727.411,4740.084
4740.072,4740.072,4739.548,4739.548
4739.534,4739.534,4738.877,4738.877
4738.873,4738.873,4738.286,4738.286
4738.285,4738.285,4737.646,4737.646
4737.641,4737.641,4737.049,4737.049
4737.046,4737.046,4736.463,4736.463
4736.458,4736.458,4735.925,4735.925
4735.924,4735.924,4735.379,4735.379
4735.374,4735.374,4734.832,4734.832
4734.811,4734.811,4734.307,4734.307
4734.295,4734.295,4733.708,4733.708
4733.695,4733.695,4733.066,4733.066
4733.056,4733.056,4732.466,4732.466
4732.461,4732.461,4731.872,4731.872
4731.862,4731.862,4731.26,4731.26
4731.259,4731.259,4730.653,4730.653
4730.649,4730.649,4730.091,4730.091
4730.083,4730.083,4729.473,4729.473
4729.473,4729.473,4728.88,4728.88
4728.871,4728.871,4728.406,4728.406
4728.404,4728.404,4727.798,4727.798
4727.792,4741.012,4727.581,4740.754
4740.751,4740.751,4740.174,4740.174
4740.164,4740.164,4739.594,4739.594
4739.587,4739.587,4739.033,4739.033
4739.014,4739.014,4738.465,4738.465
4738.464,4738.464,4737.923,4737.923
4737.917,4737.917,4737.312,4737.312
4737.303,4737.303,4736.656,4736.656
4736.652,4736.685,4736.3,4736.482
4736.471,4736.471,4735.847,4735.847
4735.843,4735.843,4735.219,4735.219
4735.208,4735.781,4735.208,4735.266
4735.258,4735.258,4734.681,4734.681
4734.669,4734.669,4734.084,4734.084
4734.079,4734.079,4733.464,4733.464
4733.454,4733.454,4732.863,4732.863
4732.86,4732.86,4732.244,4732.244
4732.24,4733.409,4731.914,4733.153
4733.145,4733.145,4732.617,4732.617
4732.612,4732.612,4732.053,4732.053
4732.045,4732.045,4731.472,4731.472
4731.47,4731.47,4730.881,4730.881
4730.88,4730.88,4730.319,4730.319
4730.313,4730.313,4729.779,4729.779
4729.773,4729.773,4729.142,4729.142
4729.129,4729.129,4728.521,4728.521
4728.517,4735.553,4727.995,4735.515
4735.496,4735.496,4734.957,4734.957
4734.945,4734.945,4734.425,4734.425
4734.424,4734.424,4733.796,4733.796
4733.787,4733.787,4733.326,4733.326
4733.317,4739.744,4732.725,4739.744
4739.737,4739.737,4739.251,4739.251
4739.243,4739.243,4738.716,4738.716
4738.716,4738.716,4738.16,4738.16
4738.148,4738.148,4737.622,4737.622
4737.606,4737.606,4737.049,4737.049
4737.046,4737.046,4736.527,4736.527
4736.519,4736.519,4735.961,4735.961
4735.956,4735.956,4735.373,4735.373
4735.371,4735.371,4734.782,4734.782
4734.771,4734.771,4734.211,4734.211
4734.195,4734.195,4733.605,4733.605
4733.599,4743.363,4733.558,4742.814
4742.81,4742.81,4742.222,4742.222
4742.221,4742.221,4741.607,4741.607
4741.6,4743.537,4741.524,4742.993
4742.973,4744.573,4742.425,4744.554
4744.55,4744.55,4744.036,4744.036
4744.034,4744.034,4743.455,4743.455
4743.452,4743.452,4742.97,4742.97
4742.949,4742.949,4742.384,4742.384
4742.359,4742.359,4741.863,4741.863
4741.857,4744.366,4741.489,4744.254
4744.237,4744.237,4743.656,4743.656
4743.647,4743.647,4743.159,4743.159
4743.146,4743.146,4742.651,4742.651
4742.645,4748.467,4742.18,4748.294
4748.289,4748.289,4747.754,4747.754
4747.744,4747.744,4747.215,4747.215
4747.212,4759.446,4747.212,4759.333
4759.322,4759.322,4758.685,4758.685
4758.678,4758.678,4758.12,4758.12
4758.103,4758.103,4757.5,4757.5
4757.487,4757.487,4756.978,4756.978
4756.974,4756.974,4756.447,4756.447
4756.431,4756.431,4755.789,4755.789
4755.769,4755.769,4755.118,4755.118
4755.112,4755.112,4754.464,4754.464
4754.455,4754.455,4753.824,4753.824
4753.822,4753.822,4753.204,4753.204
4753.193,4753.193,4752.664,4752.664
4752.657,4752.657,4752.064,4752.064
4752.06,4752.06,4751.509,4751.509
4751.502,4751.502,4750.94,4750.94
4750.929,4750.929,4750.345,4750.345
4750.337,4752.906,4749.889,4752.735
4752.727,4761.569,4752.313,4761.4
4761.391,4761.391,4760.812,4760.812
4760.807,4760.807,4760.191,4760.191
4760.183,4760.183,4759.614,4759.614
4759.609,4759.609,4759.127,4759.127
4759.115,4759.115,4758.535,4758.535
4758.523,4758.523,4757.976,4757.976
4757.975,4757.975,4757.408,4757.408
4757.4,4762.512,4757.029,4762.303
4762.297,4762.297,4761.674,4761.674
4761.658,4761.658,4761.038,4761.038
4761.038,4761.038,4760.464,4760.464
4760.461,4760.461,4759.882,4759.882
4759.87,4759.87,4759.238,4759.238
4759.223,4759.223,4758.641,4758.641
4758.628,4758.628,4758.012,4758.012
4758.008,4758.008,4757.478,4757.478
4757.464,4757.464,4756.854,4756.854
4756.854,4756.854,4756.301,4756.301
4756.284,4756.284,4755.718,4755.718
4755.703,4755.703,4755.156,4755.156
4755.149,4755.149,4754.511,4754.511
4754.492,4754.492,4753.873,4753.873
4753.839,4753.839,4753.296,4753.296
4753.283,4759.786,4753.272,4759.204
4759.191,4759.191,4758.554,4758.554
4758.55,4758.55,4758.053,4758.053
4758.025,4758.025,4757.437,4757.437
4757.436,4757.436,4756.877,4756.877
4756.868,4756.868,4756.222,4756.222
4756.211,4756.211,4755.687,4755.687
4755.68,4755.68,4755.047,4755.047
4755.038,4755.038,4754.475,4754.475
4754.46,4754.46,4753.895,4753.895
4753.879,4753.879,4753.34,4753.34
4753.321,4753.321,4752.697,4752.697
4752.693,4752.693,4752.123,4752.123
4752.105,4752.105,4751.529,4751.529
4751.522,4751.522,4750.938,4750.938
4750.934,4750.934,4750.344,4750.344
4750.338,4760.495,4750.276,4759.981
4759.968,4759.968,4759.32,4759.32
4759.315,4759.315,4758.697,4758.697
4758.695,4758.695,4758.089,4758.089
4758.084,4758.084,4757.518,4757.518
4757.516,4757.516,4756.997,4756.997
4756.996,4756.996,4756.371,4756.371
4756.361,4756.361,4755.758,4755.758
4755.732,4755.732,4755.157,4755.157
4755.148,4755.148,4754.617,4754.617
4754.616,4754.616,4754.106,4754.106
4754.101,4754.101,4753.627,4753.627
4753.62,4753.62,4753.183,4753.183
4753.174,4753.174,4752.604,4752.604
4752.58,4752.58,4752.002,4752.002
4751.995,4754.338,4751.988,4753.765
4753.758,4753.758,4753.226,4753.226
4753.22,4753.22,4752.577,4752.577
4752.573,4752.573,4751.963,4751.963
4751.947,4751.947,4751.42,4751.42
4751.402,4751.402,4750.825,4750.825
4750.817,4750.817,4750.363,4750.363
4750.362,4750.362,4749.81,4749.81
4749.806,4749.806,4749.296,4749.296
4749.288,4749.288,4748.691,4748.691
4748.679,4748.679,4748.2,4748.2
4748.198,4748.198,4747.574,4747.574
4747.563,4747.563,4747.019,4747.019
4747.003,4747.003,4746.417,4746.417
4746.405,4746.405,4745.814,4745.814
4745.81,4745.81,4745.203,4745.203
4745.191,4745.191,4744.679,4744.679
4744.666,4744.666,4744.105,4744.105
4744.099,4744.099,4743.538,4743.538
4743.526,4743.526,4742.927,4742.927
4742.918,4742.918,4742.383,4742.383
4742.375,4742.375,4741.837,4741.837
4741.83,4741.83,4741.246,4741.246
4741.243,4741.243,4740.669,4740.669
4740.663,4740.663,4740.061,4740.061
4740.041,4740.041,4739.466,4739.466
4739.46,4739.46,4738.835,4738.835
4738.832,4738.832,4738.262,4738.262
4738.25,4738.25,4737.663,4737.663
4737.651,4737.651,4737.04,4737.04
4737.026,4737.026,4736.403,4736.403
4736.391,4736.391,4735.868,4735.868
4735.854,4735.854,4735.329,4735.329
4735.319,4735.319,4734.8,4734.8
4734.782,4734.782,4734.26,4734.26
4734.247,4734.247,4733.66,4733.66
4733.659,4733.659,4733.029,4733.029
4733.027,4733.027,4732.501,4732.501
4732.488,4734.998,4732.488,4734.421
4734.408,4734.408,4733.9,4733.9
4733.893,4733.893,4733.298,4733.298
4733.287,4733.287,4732.681,4732.681
4732.674,4732.674,4732.146,4732.146
4732.139,4732.139,4731.566,4731.566
4731.559,4731.559,4731,4731
4730.996,4730.996,4730.354,4730.354
4730.353,4730.353,4729.714,4729.714
4729.704,4729.704,4729.159,4729.159
4729.145,4729.145,4728.574,4728.574
4728.565,4728.565,4728.1,4728.1
4728.1,4728.1,4727.494,4727.494
4727.482,4736.711,4726.954,4736.664
4736.656,4736.656,4736.185,4736.185
4736.17,4736.17,4735.59,4735.59
4735.568,4735.568,4735.069,4735.069
4735.057,4735.057,4734.476,4734.476
4734.467,4734.467,4733.969,4733.969
4733.962,4733.962,4733.384,4733.384
4733.372,4733.372,4732.772,4732.772
4732.768,4732.768,4732.205,4732.205
4732.195,4732.195,4731.621,4731.621
4731.608,4731.608,4731.006,4731.006
4731,4731,4730.542,4730.542
4730.54,4731.239,4730.439,4730.871
4730.858,4730.858,4730.279,4730.279
4730.277,4730.277,4729.725,4729.725
4729.719,4729.719,4729.189,4729.189
4729.182,4729.182,4728.694,4728.694
4728.685,4728.685,4728.151,4728.151
4728.14,4735.941,4728.055,4735.489
4735.478,4735.478,4734.917,4734.917
4734.909,4741.447,4734.767,4741.041
4741.028,4741.028,4740.497,4740.497
4740.481,4740.481,4739.943,4739.943
4739.927,4739.927,4739.431,4739.431
4739.428,4739.428,4738.8,4738.8
4738.795,4738.795,4738.246,4738.246
4738.234,4738.234,4737.725,4737.725
4737.72,4737.72,4737.127,4737.127
4737.122,4737.122,4736.474,4736.474
4736.456,4736.456,4735.938,4735.938
4735.933,4735.933,4735.379,4735.379
4735.372,4735.372,4734.784,4734.784
4734.779,4734.779,4734.195,4734.195
4734.192,4734.192,4733.666,4733.666
4733.653,4733.653,4733.036,4733.036
4733.034,4733.034,4732.546,4732.546
4732.535,4732.535,4732.01,4732.01
4732.009,4732.009,4731.512,4731.512
4731.496,4731.496,4730.928,4730.928
4730.925,4730.925,4730.393,4730.393
4730.372,4740.424,4729.892,4740.393
4740.388,4740.67,4740.115,4740.317
4740.291,4740.291,4739.74,4739.74
4739.72,4739.72,4739.114,4739.114
4739.109,4739.109,4738.58,4738.58
4738.56,4738.56,4737.967,4737.967
4737.953,4737.953,4737.353,4737.353
4737.327,4737.327,4736.737,4736.737
4736.718,4737.557,4736.559,4737.227
4737.209,4737.209,4736.588,4736.588
4736.576,4736.576,4736.083,4736.083
4736.076,4736.076,4735.511,4735.511
4735.509,4744.037,4735.259,4743.755
4743.753,4748.616,4743.539,4748.271
4748.269,4748.269,4747.521,4747.521
4747.515,4747.515,4746.966,4746.966
4746.965,4746.965,4746.324,4746.324
4746.31,4746.31,4745.714,4745.714
4745.712,4745.712,4745.077,4745.077
4745.062,4745.062,4744.606,4744.606
4744.593,4744.593,4743.925,4743.925
4743.913,4743.913,4743.38,4743.38
4743.365,4743.365,4742.834,4742.834
4742.822,4742.822,4742.344,4742.344
4742.335,4742.335,4741.796,4741.796
4741.784,4741.784,4741.189,4741.189
4741.174,4741.174,4740.587,4740.587
4740.587,4740.587,4740.08,4740.08
4740.077,4740.077,4739.572,4739.572
4739.563,4739.563,4738.99,4738.99
4738.982,4738.982,4738.416,4738.416
4738.399,4738.399,4737.871,4737.871
4737.862,4737.862,4737.236,4737.236
4737.235,4742.258,4737.181,4741.731
4741.704,4741.704,4741.234,4741.234
4741.212,4741.212,4740.711,4740.711
4740.702,4740.702,4740.166,4740.166
4740.144,4740.144,4739.535,4739.535
4739.517,4739.517,4738.944,4738.944
4738.938,4738.938,4738.398,4738.398
4738.382,4738.382,4737.801,4737.801
4737.798,4737.798,4737.316,4737.316
4737.316,4737.316,4736.843,4736.843
4736.829,4736.829,4736.34,4736.34
4736.335,4736.335,4735.676,4735.676
4735.667,4735.667,4735.159,4735.159
4735.146,4735.146,4734.565,4734.565
4734.558,4734.558,4734.031,4734.031
4734.03,4734.03,4733.54,4733.54
4733.531,4733.531,4733.028,4733.028
4733.018,4733.018,4732.487,4732.487
4732.475,4732.475,4731.946,4731.946
4731.93,4731.93,4731.293,4731.293
4731.281,4731.281,4730.702,4730.702
4730.691,4733.735,4730.332,4733.602
4733.583,4733.583,4733.012,4733.012
4733.011,4733.011,4732.453,4732.453
4732.452,4732.452,4731.891,4731.891
4731.889,4731.889,4731.338,4731.338
4731.324,4731.324,4730.793,4730.793
4730.787,4730.787,4730.234,4730.234
4730.227,4732.16,4730.141,4731.712
4731.699,4731.699,4731.062,4731.062
4731.051,4731.051,4730.491,4730.491
4730.481,4730.481,4729.967,4729.967
4729.96,4729.96,4729.326,4729.326
4729.32,4729.32,4728.744,4728.744
4728.739,4728.739,4728.284,4728.284
4728.276,4728.276,4727.646,4727.646
4727.64,4727.64,4727.041,4727.041
4727.04,4732.045,4726.758,4731.765
4731.742,4731.742,4731.161,4731.161
4731.155,4731.155,4730.535,4730.535
4730.507,4730.507,4729.915,4729.915
4729.892,4729.892,4729.278,4729.278
4729.259,4729.259,4728.71,4728.71
4728.708,4728.708,4728.117,4728.117
4728.11,4728.11,4727.517,4727.517
4727.501,4727.501,4726.931,4726.931
4726.93,4726.93,4726.34,4726.34
4726.326,4726.326,4725.747,4725.747
4725.74,4725.74,4725.114,4725.114
4725.1,4725.1,4724.507,4724.507
4724.505,4724.505,4723.891,4723.891
4723.879,4723.879,4723.237,4723.237
4723.23,4723.23,4722.645,4722.645
4722.637,4722.637,4722.06,4722.06
4722.059,4722.059,4721.491,4721.491
4721.489,4721.489,4720.973,4720.973
4720.947,4728.365,4720.918,4727.847
4727.845,4727.845,4727.306,4727.306
4727.286,4727.286,4726.775,4726.775
4726.757,4729.867,4726.478,4729.568
4729.547,4729.547,4729.021,4729.021
4729.018,4729.018,4728.376,4728.376
4728.372,4728.372,4727.81,4727.81
4727.796,4729.907,4727.374,4729.752
4729.751,4729.751,4729.198,4729.198
4729.173,4729.173,4728.556,4728.556
4728.544,4728.544,4727.94,4727.94
4727.923,4727.923,4727.317,4727.317
4727.315,4727.315,4726.749,4726.749
4726.732,4726.732,4726.185,4726.185
4726.184,4726.184,4725.669,4725.669
4725.668,4725.668,4725.111,4725.111
4725.1,4725.1,4724.628,4724.628
4724.623,4724.623,4724.083,4724.083
4724.079,4724.079,4723.555,4723.555
4723.553,4723.553,4722.99,4722.99
4722.99,4722.99,4722.381,4722.381
4722.362,4722.362,4721.772,4721.772
4721.762,4721.762,4721.261,4721.261
4721.256,4721.256,4720.704,4720.704
4720.693,4720.693,4720.106,4720.106
4720.105,4720.105,4719.502,4719.502
4719.479,4719.479,4718.982,4718.982
4718.971,4718.971,4718.413,4718.413
4718.403,4718.403,4717.86,4717.86
4717.85,4719.673,4717.431,4719.547
4719.539,4719.539,4718.999,4718.999
4718.98,4718.98,4718.353,4718.353
4718.34,4718.34,4717.767,4717.767
4717.751,4717.751,4717.166,4717.166
4717.157,4717.157,4716.631,4716.631
4716.619,4716.619,4716.096,4716.096
4716.095,4716.095,4715.543,4715.543
4715.528,4715.528,4714.878,4714.878
4714.866,4714.866,4714.39,4714.39
4714.388,4721.486,4714.362,4721
4720.993,4720.993,4720.402,4720.402
4720.397,4720.397,4719.841,4719.841
4719.834,4719.834,4719.328,4719.328
4719.326,4719.326,4718.797,4718.797
4718.793,4718.793,4718.231,4718.231
4718.218,4723.148,4717.981,4722.903
4722.892,4722.892,4722.302,4722.302
4722.288,4722.627,4722.188,4722.252
4722.236,4722.236,4721.618,4721.618
4721.612,4721.612,4720.937,4720.937
4720.93,4720.93,4720.374,4720.374
4720.37,4720.37,4719.858,4719.858
4719.857,4719.857,4719.278,4719.278
4719.26,4719.26,4718.762,4718.762
4718.744,4718.744,4718.14,4718.14
4718.132,4718.132,4717.593,4717.593
4717.588,4717.588,4717.135,4717.135
4717.124,4717.124,4716.528,4716.528
4716.518,4717.89,4716.187,4717.685
4717.673,4717.673,4717.035,4717.035
4717.028,4717.028,4716.449,4716.449
4716.448,4716.448,4715.892,4715.892
4715.876,4715.876,4715.208,4715.208
4715.19,4715.19,4714.662,4714.662
4714.661,4714.661,4714.127,4714.127
4714.118,4714.118,4713.611,4713.611
4713.601,4713.601,4713.055,4713.055
4713.048,4713.048,4712.477,4712.477
4712.469,4712.469,4711.89,4711.89
4711.887,4711.887,4711.309,4711.309
4711.297,4711.297,4710.744,4710.744
4710.73,4710.73,4710.165,4710.165
4710.16,4710.16,4709.551,4709.551
4709.533,4709.533,4708.967,4708.967
4708.959,4708.959,4708.338,4708.338
4708.328,4708.328,4707.758,4707.758
4707.746,4707.746,4707.137,4707.137
4707.136,4707.136,4706.528,4706.528
4706.527,4706.527,4705.906,4705.906
